rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1.0,Do not buy this!,The dress is cheaply made.,B07QW15XWT,B07QW15XWT,AEBTMNV5VUU6GFCAMBIJQMOQE5XQ,1559895774955,1,True
5.0,good product,true to size great quality,B07CN9SK7P,B07CN9SK7P,AGMI7CWQKUU2OX5BUULHX2TA5ARA,1549480716115,0,True
5.0,Fabulous cute top,"This is a fabulous cute little top that I can wear with black long skirts. I have other tops like this in solid colors, but this was the first one that I purchased in a print (the black and white print).<br /><br />I was so impressed with the speed of the shipment that I actually ordered two more from this company. I am looking forward to receiving them very soon.  It is a pleasure doing business with them.",B07D3FBJ8P,B07CSH8PLS,AGU44CQ4CDFEUKV35AYI6HRVRVAQ,1682241749999,0,True
5.0,Good clothes for your obsessed child,"So far, so good.  The 27 month old loves Thomas stuff so this fits the bill.  Asks for the clothes all the time.<br />Fits, and has been washed a lot, and has lasted the wear and tear.  Would buy again",B01N14UYJC,B01N14UYJC,AF7U6SGBOZYLZB3ZBR5GWIWX6ILA,1505265510500,0,True
4.0,Winter’s Here,Cold feet = no Sleep… Fuzzy socks = Sleep.,B09J4HXPZM,B09J4HXPZM,AHT6DO45D2P5O6V2MM3DUPQ37ZYQ,1642913357026,0,True
5.0,Five Stars,Beautiful accessory that I love wearing and have gotten many compliments from friends and strangers. Very pleased with purchase!,B07527BNKM,B07527BNKM,AFDZRH2DAWT2H4J67NW2ENARYP5Q,1517290718617,1,True
5.0,better than expected,was surprised at the detail and quality for the price. would definitely purchase again,B09SH84ZDP,B09N1FKBPY,AFSCFAKCP35EE2TGIZA5BYFRYINQ,1677736015649,0,True
5.0,Review,Fits as expected. Daughter loved them,B07HG9H8GR,B07PHW2CWH,AHD76K5JLGMG3YSHCDFKFTP4XEZQ,1577493339172,0,True
5.0,Five Stars,Love it!,B014OASMFQ,B014OASMFQ,AH7FGV3Y24LXY564OHWJCTSDLXNQ,1456766020000,0,True
5.0,Very nice,Very nice,B01J6ZHAKC,B01J6ZHAKC,AELWPLSYH6YIQ4FPNMMIJY2HOQJQ,1548806082770,0,True
1.0,Fell apart in less than 2 months,The band tore where it connects to the metal frame.  Very disappointed in this product.,B07D9M4XDM,B07D9M4XDM,AGRS5GP76VE6Z4GQACOT3TV36UQA,1536749421037,0,True
5.0,As Described,As Described,B07LH1FZQ1,B07LH1FZQ1,AGCTUTH6RWRUCWTKDHZYAGPAP4MQ,1561244828640,1,True
5.0,Great for 70s costume!,See through but perfect for 70s outfit I had planned! I won first place!,B0757GY65L,B0757GY65L,AHLOA6MH7OUWCXVZZB5LEYYDQZIA,1568067676552,0,True
4.0,The bottoms were fun and cheeky and are cut more like a large ...,I'm 5'6&#34; and currently 150 and wear a size 9/11. I got the XL because I knew the sizes ran smaller than usual. I'd normally get a MED w VicSec if you want to compare what I usually get. The bottoms were fun and cheeky and are cut more like a large bottom.  I prob could have gotten away with a Large for the tops (I'm a 36D) but this top is adjustable so it was fine. I love the material of this bikini and the price was right! Cant wait to use it this summer.,B06Y32VVYY,B06Y32VVYY,AH7H6TCRELKNFAO3PCCO4JKXVUVQ,1499796951054,0,True
2.0,Fabric is clingy. Size up.,"It is very much a bodycon dress. I have one I bought for my mom of the same exact style (and pictures) from a different seller (who was sold out in the color I wanted). The one I bought from this one was a completely different fabric and the sizing was different so it was completely off. You definitely wanna size up here. The fabric isn’t terrible, it’s sort of stretchy and clingy, but not what I wanted or expected so I’m returning it.",B073TYGXLH,B073TYGXLH,AFULQ73QSDWNHB657YJ4DHWBJMDA,1520141831918,0,True
2.0,Not impressed,Wasn’t impressed with the material or the fit.,B075XHC5CX,B075XHC5CX,AHMCW65ALL6N5UW3M5XMTMOH227Q,1547256462557,0,True
2.0,Looks cheap,Feels and looks cheap. The max4 pattern looks very generic. It's functional but it's appearance isn't anything to show off,B00ULVOW6G,B00ULVOW6G,AEHMRYTUXUX6GF322CRCXNEKYNPQ,1514552326438,0,True
5.0,Made my daughter's Christmas brighter with these Earrings,"I was skeptical at first due to the pictures and the price.  I still was skeptical on the size once I received it, but the style and the brightness of the Cubic Zirconia ease my mind and especially, when until I saw them on my daughter - It was perfect in every way and I couldn't ask for more.",B0007LNEHI,B0007LNEHI,AFVQJABPPBVYHJISTPU3KCIJRI4Q,1293514647000,0,True
5.0,I took a huge chance doing a tough training hike ...,"I took a huge chance doing a tough training hike with a 40# pack without a moment of &#34;wear time&#34; with my new boots. I literally took them out of the box, clipped the tags off and hit the trail. Absolutely ZERO issues!! I normally wear a size 7 1/2 and purchased an 8 - perhaps that was the magic bullet (??).",B00KVLEDA6,B00KVLEDA6,AGFSCGGRDEUHXDXHDOILL6G6FO2A,1462288582000,3,True
2.0,Kid loves it but the material is SOOO cheap,Almost didn't want to put it on him,B09Z7SDYK7,B09Z7SDYK7,AEOQUEC5TLLA4JH4FHKTDJWONWMA,1664903873882,0,True
2.0,These are not interchangeable for other piercing locations. Very small,"I ordered these for a chest piercing, way too small. The gauge was correct but the hoops themselves were way too small for where I wanted to put them. These would be great for an eyebrow or septum, just not nipple piercings.",B07B2RXFMY,B07B2RXFMY,AFH2WMEI4M62BNDVAX4O6J6WNQHQ,1652292817878,0,True
3.0,Huge socks,I ordered these socks to fit women size 11 and they were gigantic. I couldnt wear them and gave them away,B07ZQXN19D,B07ZQXN19D,AH3AAR72GLD6AAJFZ5EGJIKQF5MQ,1591726278845,0,True
2.0,Pretty but not worth the cost,It was a very pretty set but the earring posts were too thick to use. And the silver playing came off of the ring after less than two weeks.,B07ZVDC7X9,B07ZVDC7X9,AF6ZBLZ5BIQMZ5CSIP4XGNVP4UGQ,1584727272419,0,False
5.0,Great Customer Service and Product,Love these! I am female and don’t like the standard small silicone for the gym. My first shipment was lost and the company quickly sent me a new set. Love them for the gym!,B07TTBD1VL,B07TTBD1VL,AFZ53BNF7BISKOFASRS6DXO7NMYQ,1579705223978,0,False
5.0,Good purchase for the price,I was very pleased with this product sleeves for long enough it washed well.,B07WLXZXX9,B07WLXZXX9,AFXV5D3WSCO56HYIUC37C76YRPTA,1577502880836,0,True
1.0,wrong size,When we ordered it said mens medium when we got it it was a boys medium upsetting ended up giving to my girls,B08RLGD24N,B08RLL4P5Z,AHCER3SSBJHHQJCP2FRVQZOPRQOA,1626583188025,0,True
3.0,Cute but cheap,"Cute but cheap, but I’m not complaining for the price. They’ll hold just fine if you don’t get too rough😂😉",B098XLJ5ST,B098XLJ5ST,AFLX33JMXQTLMXY4HLAK7V3YYADA,1646748796200,0,True
5.0,Best cam's out there! Will be getting this brand again!,Best cam's! Fit perfect as expected. Great extra length too.,B01LX0CPGO,B01LX0CPGO,AGEICWLLSD2LYCZ3MUKLCNJCY6EQ,1491592731000,0,True
5.0,Runs big,Runs big but drawstring cinches nicely,B085QNG7D3,B085QNG7D3,AFCKVLHMOTK65BVWJPALARCYIW4A,1626892608083,0,True
4.0,Adorable!,Adorable Keychain.  I bought it for my cousin who is a photographer.  I gave it 4 stars because it's so tiny.  I wish the camera would have been a bit bigger.  Other than that it's Adorable!,B01H0BOE5I,B01H0BOE5I,AH5WLECDTT3NJGSADCGB3XABZYTA,1542358172519,0,True
2.0,Elephant came off,"Only  reason this is 2 stars is that one of the elephants came off and I had to JB Weld it. Other than that, great fit and looks good.",B01DSMPKXI,B01DSMPKXI,AEHC5HER5RZZ4QZNX6VFVVNKPVVQ,1547513239924,0,True
1.0,Dont purchase,Really cheap,B07QNXB35Y,B07QNXB35Y,AF22JQH7MKC2Z4QPZ72LOK4U4EVA,1590508716382,0,True
1.0,Cheap,They look cut up and torn.....,B01M8QVCPV,B01M8QVCPV,AGDL3Y5LB6TAWUSBXRMYANLFOKNQ,1525365031882,0,True
4.0,Nice but not warm,Not very warm to wear in cold weather but looks nice,B07W617T47,B07W617T47,AHK4TNNNZNQ3KR4LZTWXGFJU36KQ,1581007762036,0,True
5.0,Very Nice!,"Perfect fit, not see-through, fabric is fine for the price.  I may have to but a few more!",B07QRZK7KD,B07QRZK7KD,AHY6UV7EXVGZRUQBLTKVCBJBW5TA,1562808977679,0,True
5.0,Great shoe,"Cute shoe, well-made, and durable. They're very easy to put on and take off so my daughter can do it herself.",B00OJTUXX2,B00OJTUXX2,AFIFJJM66XRNS6SBR7KRBP5LJSBQ,1488690361000,0,True
5.0,A+,A+,B075WT3S34,B075WT3S34,AFMROKZT64ORLKGJZJYDCHT5SZZA,1597761124202,0,True
5.0,Perfection!!,SO COMFY AND GORGEOUS!!! already recomended to a friend!,B077BDQGTG,B077BDQGTG,AHCM6SAQHLFKU3N4FJRMFFHUWW5A,1516079551836,1,True
4.0,Perfect dress. No threads or any defects!,It’s perfect for business casual!,B01NGTHSIW,B01NGTHSIW,AGIR7J4H7JYL4AQIG3INW3XHS4NQ,1554157534858,0,True
2.0,Severe rash,"I enjoyed theese but I got such an unbelievable rash and hives, next time please use better materials it would be worth a price increase",B00XB32PF6,B00XB32PF6,AEBLNRTZ3U4SXWTOETZVD7HV4NRA,1523232226959,0,True
5.0,Perfect,Love the fabric,B08GKSQ3PQ,B08GKSQ3PQ,AGVTUCH2QEHBVRUMSAKSWTKDXCPQ,1614881634130,0,True
4.0,Love it! Took a really long time to receive ...,Love it! Took a really long time to receive it in the mail. Once I got it I love it.,B01DBBTY2E,B01DBBTY2E,AFV25XP2N2HM42VWYLMWSWUG7TKQ,1538503178137,0,True
5.0,Greatest belt,Looks good fits perfectly- wouldn’t want any other!,B07CMLB85X,B07CMLB85X,AEHYF6RECNHKQNEVBIIVKNZOIHMQ,1547774493713,0,False
5.0,Fall Beanie,The item as described by seller was accurate. Thank you.,B01LYZAL20,B01LYZAL20,AF6Q3OHI25DKPARFHP76GWMF2MWA,1506891463273,0,True
5.0,"Great tie, great quality, authentic","Fast shipping and authentic product, original penguin has the best ties!",B01H19267W,B01H19267W,AHZJFVVZFVYBWH32GBE6O6KBGWMA,1621138132594,0,True
1.0,Poor quality adjustable straps,The adjustable strap is too short. I do not have a big waistline. I extended the belt all the way out and it was still too short and the strap is cheap quality.,B0814LHHT8,B0814LHHT8,AF7SMLRQC3MFYARRGVBPS5J2UEYQ,1649385947629,0,True
3.0,This felt nice and soft,"This felt nice and soft, but the arms were way too short.  I am about 5’9” and my arms are a little on the longer side but these sleeves barely went past my elbows.  So I had to return it.",B0797MCMTF,B0797MCMTF,AHAEOPXEGYFEA4JZ5OT4CRAJFMJA,1524536284745,1,True
4.0,Great dress for non curvy Women.,"Giving it at 4 - super cute dress! Fabric was so wonderful, feel like I need to point out it’s probably best for non curvy girls. It was very form fitting in my chest and hips area, but bulged weird around my natural waist since I’m particularly hourglass shaped. Had I ordered a bigger size, I think it would have been too boxy for my body shape. Seemed like a great dress, I was disappointed to return it.",B07C7QR2WB,B07C7QR2WB,AEJKFMFH5DVC6GFEGICYUB5A6XSA,1551745248791,3,True
1.0,One Star,Poor Material and fit!,B004NWPNNA,B004NWPNNA,AEM3QPKEQZDCPURADFTF726N5DOQ,1466270874000,0,True
5.0,Yes Yes Yes!,"This necklace combo is great! I ordered one for myself and then later ordered another in a different design for my mother. The metal is hypoallergenic which is great for my sensitive skin, and doesn't rust. A bonus because I sometimes wear it in the shower . The scent pods are easy to interchange and to .get more replacements of. I like the Change ability to it as I prefer to wear mine as a necklace version with an additional bracelet chain for added length. The pendant is the right size for me in a necklace without being overwhelming.  The product shipped on time and was packaged smartly and without much fuss. This is a total yes from me.",B01KK2S5FO,B01KK2S5FO,AGRLNNYSUPV23A6SBSQSZXFWW6CA,1481239621000,2,True
5.0,Great fit & soft fabric,Perfect fitting,B07J26S5ZC,B07J26S5ZC,AEUEY2GIYHUTEMCUQXXHGLQ6KKKQ,1579713568431,0,True
1.0,Design and fabric,Product isn’t good quality,B0778HN3L9,B0778HN3L9,AGMISSVTNS65LHL4NJ3L4VSZCA6Q,1575730152981,0,True
4.0,Socks are great but I ruined three pair trying to get thick band off them - punctured with scissors,Socks are great - I just couldn't remove thick band holding them and ruined three pair,B076L1XVL1,B076L1XVL1,AFLL23BANZ7Y6PTAD2UPNPAKRNHQ,1644864638671,0,True
5.0,Five Stars,beautiful,B01M6A0KDQ,B01M6A0KDQ,AFEGZAKPTV6M3DNDG5EK4IF73CFQ,1522167358039,0,True
1.0,Needs a softer face for me,"Did not like the feel, but very pretty putter!",B074HRBZMW,B074HRBZMW,AG3RWSJKTQT6AXLQJVB5GRQHRPPQ,1558907713366,0,True
5.0,Good buy,Great for the gym and yard work.,B07BRGQVT5,B07BRGQVT5,AGEOUGPWIFSQET76CMEUWETXE3RA,1563145788935,0,True
5.0,You need this dress,"I am 5'3"" & 155lbs. I ordered a small. I prefer to wear my dresses with my 4in wedges (majority in wedges), but I also took a pix of what it looks like with flats (mirror pix). I LOVE this dress. The fabric is soft, without feeling like it's going to stick to me if I sweat or if there's static. The cotton top is comfortable & does not ride when I move or pick up my baby. It HAS POCKETS!!!! *insert angel chorus* big enough to fit a large phone, or diaper since I got first hand experience. WORTH.EVERY.PENNY!!! OURS clothes are some of my favorite pieces to wear.",B07GNBKP9T,B07GNBKP9T,AH5FKNL5PTVX3VCQ3DYABTNLDQIA,1537374467401,73,True
4.0,Four Stars,"A little small on top, but fits well!",B019RPTD8S,B019RPTD8S,AGTMVZOAKCIL2FWZ5ZEPUW7S7IUA,1493496769000,0,True
5.0,Active fit,My son loves the fit.,B07B9LHBWP,B07B9LHBWP,AFTZOWMCDPJG6IC72YETOF37AMHQ,1566698335872,0,True
4.0,Excellent,They are great for working out. Wearing with jeans. Very pleased with the product. Thank You.,B07R2MPQJG,B09M6X79V9,AGDZWHVXX35OXY6J57JMRAMBOXXA,1642968481587,0,True
5.0,Awesome  mask !!,"They are so beautiful mask , but, I didn’t wear  them , I will keep you guys updated about the breathing 😮‍💨.🤞",B08P5WXWX3,B08P5WXWX3,AGH4ODNLWR765ITYLX27FASVF64A,1629438072258,0,True
4.0,Fits well,Fits properly but restricts your movement a tiny bit.,B0B8HX32D5,B0B8HX32D5,AEFAMOJ4AIFCTCQPME7K4BINMWEA,1679140394780,0,True
3.0,Three Stars,its nice but i dont like the fact the necklace turns crocket at times.,B00B0YIS9A,B00B0YIS9A,AGM7FZ44VGUPW6SNBOMHZE7GHUGQ,1408053755000,0,False
2.0,Zipper broke,Zipper broke after one beach vacation. Loved it until that happened.,B07P5H19D7,B07P5H19D7,AFQVZIBJRVPDFSOD6O6OQ3L5SVHA,1622479504724,0,True
5.0,Excellent Key Chain,Very nice key chain.  The quality is excellent. Easy to carry in your pocket. It comes with two rings that are so easy to attach so you can quickly remove some of your keys if you want to.,B00VE1C3OK,B00VEY9XNG,AHRAGEJLAAZ44AV2U5JIC4QW52WQ,1455380467000,1,True
5.0,How to get rich💥💥💥💥,I like the device. For it to really work you got to follow what the direction says:<br /><br />LEAVE THE KEY TO UNLOCK AT HOME!,B00XBAHRS4,B08DDJP75V,AH7WKAV5LBOD2QC63FXR6OVWUMVA,1617909362623,1,True
5.0,Five Stars,Love it!!,B00EQQX02E,B00EQQX02E,AHY7TOTB6VV76RSXRJRYT4CMQPEA,1408992106000,0,True
5.0,Under Armour makes the best polo shirts,"Well, I've got about 20 total Under Armour polos and dress shirts, short and long-sleeved. This is awesome just like the other ones. You can't go wrong. Watch the prices and snag UA shirts when the price drops!",B0788FQCHK,B0788FQCHK,AFETRCGGHUXRFPOUAPY6P7CYLYTA,1559884243344,0,True
5.0,My go to bra,My normal brand. Always happy with them.,B00CYMZ764,B00CYMZ764,AF7H7T2OO644ZADD2RKWGDDQBCNQ,1489359215000,2,True
2.0,Not practical if ID is used to swipe,Construction of holder is not conducive to swiping and not sure if there is adequate space for the ID or any additional cards.,B095Z3RBLJ,B095Z3RBLJ,AF6GZQMTLLS2RMTHXYJOEDASZ6XA,1634221183679,0,True
4.0,Four Stars,Nice coat but is only used for light rain.  Heavy downpours you will get wet.,B072Q9YNNY,B072Q9YNNY,AH4T5Q5PW25WCU2NEXRLK4236IRA,1502390611519,1,True
3.0,Not as pictured,The ring does not look as it does online. The picture reflects a gold tone to the ears. Also the carrot seems more distinct in the picture.<br />Mine arrived without any gold to the ears and the carrot just blended into the band.,B01M09U0NN,B01M09U0NN,AGONN3Q6U4LLJTKKENIEGBQSQXPA,1482522308000,8,True
4.0,I hate when I get Chinese knock offs but this one ...,I hate when I get Chinese knock offs but this one I was pleased with. The material is on the thin side but its nice for transitional seasons. My daughter looks super cut in this outfit.,B07DM2KBDL,B07DM2KBDL,AE3JPRSWF43OV4X7L6YNU7EIJJJQ,1536604379161,0,True
3.0,it’s okay,balls are a bit to big,B08GQ1W3RT,B08GQ1W3RT,AEDWJYY5K5EDPGMBPVLB2Y5PIURQ,1606956553751,9,True
1.0,"Screws fall out,  disappointed","Cute,  but screws got loose and fell out.  I bought a 2nd pair,  but same thing.",B00O6D3P0Y,B0BX7F4ZGR,AERHJAE2T6AXC3ISTIZ2SKOLBFBQ,1476674072000,1,True
5.0,Five Stars,I love these glasses!,B071ZRF9Y6,B071ZRF9Y6,AFB5JN4SBVTLCPH7L6ZH4HVPA5MQ,1510503958127,2,True
5.0,Great glasses,Just what l wanted....,B07RMZ5PH3,B07RMZ5PH3,AG6SGFWXZTAKM2VJPBHJYWCJ6ZUA,1568920395943,0,True
5.0,Five Stars,"Super cute. Super short chain, I'll probably get a longer one for it.",B014OP1L2C,B014OP1L2C,AFG535AT7GN4MKCPOBOED4BQTARA,1463624829000,0,True
4.0,Really beautiful and warm,This hat is very warm and cozy. It fits snugly. This is fine for me cause I don't have very thick hair. Someone with a lot of hair might find it a little too tight. The inside has a sherpa style lining which is so comfortable. I love the color I chose.,B07KW4Z4KP,B07KW4Z4KP,AFFJ24M43Q3P2ASGWNU2DAMOYRNQ,1550455298374,0,True
5.0,Great fit for small frame faces!,Very happy with these! I have a very small frame face and these glasses fit perfectly!,B00N4504SQ,B00N4504SQ,AHK2PJ2PBZKDIY6AV6NRB3WZFP6Q,1501955965200,0,True
5.0,very happy with it & can't wait to wear it again,straps were a little loose but i think that's because i had to get a larger size because of my bust. very happy with it & can't wait to wear it again.,B079Z64M3X,B079Z64M3X,AHPMOZWCYUUC2JI62EM5ZUASVYBA,1521480869254,3,True
5.0,A Beautiful Statement Piece,Absolutely beautiful! Definitely a statement piece - I get compliments on it every time I wear it.,B00V6QHBVI,B00V6QHBVI,AHFXQFCUE5TC7BSQNH7222676MVA,1503218704005,0,True
1.0,"Fits very small, weird shape.","Ordered my regular size and this fits like a snake skin.<br /><br />No drape, flair or shape. Just a straight up and down tube.<br /><br />Weird shape without enough leg room to walk comfortably.<br /><br />Poor value.",B079CHYVV3,B079CHYVV3,AGRVXRVFM2TNGJYRZDQFARNX63IQ,1550422831623,0,True
4.0,Cute necklace,"Cheap, you get what you pay for but the kids love them! If you design jewelry like me you can fix the chains as needed. If you don't, don't panic, the chains are very flexible and easy to repair!",B00DMWQOYY,B00DMWQOYY,AEN5HJQZG5TTVYUTRCPSPN35M64A,1391271093000,0,True
5.0,Nice,Very nice but it doesn't look authentic in person.,B00TV0C9EK,B00TV0C9EK,AGWHCKXAEZT222ZZXS5JC4DH3BGQ,1432528104000,1,True
5.0,Love it,Love it,B071G2CHKV,B071G2CHKV,AEFRLYEPDLL6T5UPPCJZGVHJJNXA,1575992396157,0,True
5.0,Perfect for ballet class,This came in perfect for my daughters ballet class,B000PEOG5Q,B07Q2QT2SK,AEVRXTPNAE5HJ6INUV6H5GVR5A4A,1641683038813,0,True
4.0,Four Stars,"Would buy again, but probably not the &#34;long&#34; version.",B01H006394,B01H006394,AFBF2P4K5ZCA2W75BCDJFDPOOT4A,1512999675863,0,True
3.0,Very beautifully designed but much smaller then pictured and far too delicate.,This is a super pretty necklace. Very beautifully designed but much smaller then pictured and far too delicate. I ended up returning it as the clasp broke immediately. I wouldn’t recommend for purchase.,B01AS2456O,B01AS241SQ,AFCGWLA5YSMP6TXHRASWZPIC3TJA,1559109652281,6,True
5.0,"Classy, basic dress","Just a nice, classy black dress. Could be dressed up or down easily.",B0765ZBNLS,B0765ZBNLS,AG47HUMN56DLZ25HWAK7ZFYKAUZQ,1549072701650,0,True
5.0,Super confortable,"Very nice sandals, good quality product. Shiped on time",B06XGZTQL8,B06XGZTQL8,AFDQBQURXAC3NZVDLFB6HJXJG6AA,1491994434000,0,True
3.0,Runs small.. Could have been comfy but size impedes,Runs very small.. Disappointing,B08VJ2KHYW,B08VJ2KHYW,AFN75IIDCDM35RBTODWA5DRQM2XA,1623709432005,0,True
5.0,"cutest , many uses and not expensive","THE NICELY DESIGNED BAGS ,2 WITH STARS ONE WITH STRIPES, ARE GOING TO MAKE MY GRANDDAUGHTER<br />HAPPY ON HER BIRTHDAY. AND CAN BE USED AFTERWARDS WHEN SHE'S GOING TO ONE OF HER SPORTS CLASSES<br />TO PUT HER STUFF IN. ON A 1 TO 5 BASIS, I GIVE THEM A 10. THEY ARE TRULY VERSATILE.....BUY THEM, YES,<br />BUY THESE.NO WAIT ; THEY ARRIVED ON TIME. I,LL BE BUYING THEM AGAIN FOR SURE.  CL",B07Q725JK5,B07Q725JK5,AFYJIAK2QDQQF4WTK2ZOC2QUZH4Q,1559243268664,2,True
5.0,A good buy,"The watch arrived even sooner than expected, and was just as described.",B01HZESQLS,B01HZESQLS,AHDRVSKYGHVVMVCXBL4KZAKR5VJQ,1484020007000,0,True
5.0,Perfect for formal occasion!,(My husband and I share this acct) I bought this dress for a formal wedding. I got a size small. The material was stretchy so it fit me well. I'm 5 feet so dress went below my knees. I'm sure it's not meant to be that long but I was still pleased with it. The top edge of the lace that sits on your chest had a little more fringe than I liked. So I took scirrors and easily trimmed it off. Overall I loved this dress and the price was great. It had a very elegant feel. I got lots of compliments. P. S. my daughter was hiding behind me.,B076HJH6GD,B076HJH6GD,AERM66XCJ4B6JK7JBWYJKIQFUOKA,1541296161887,0,True
5.0,"Gorgeous, Gorgeous",This necklace is so gorgeous. I can't wait to wear it. It will go with everything. The necklace is a lot prettier than the picture shows. It is more than I expected! I now to get earrings to match!,B01G9PC5Y8,B01G9PC5Y8,AG6N7UVY7CIUZ5VWS7AMK3CGI5CA,1533668777166,0,True
5.0,Great Buy,I ordered a small I am 5'3 115 pounds and it seriously fits like a glove! My new favorite bikini.,B01MQX2YDH,B01MQX2YDH,AEPAAKES7KUEUE72PZM5LFKBEOMA,1491338762000,1,True
4.0,Order a size smaller,"I usually bye an X-Large which is sometimes a little loose. However, I took the advice of other reviewers and ordered the small/medium. I was really hesitant to do this, but it turned out to fit me very well.",B012G52CYS,B012G52CYS,AEPUPISRKPRXJ74F6G5RKFIBKXIQ,1481921076000,0,True
5.0,Five Stars,"Very nice, fits well with no sharp edges.  Classic look.",B01NCNZL2R,B01MT14QFO,AHIN57TM7CPPE3RRGKODLYVUNDYA,1529354463097,0,True
3.0,Three Stars,It's cute,B0035E196C,B08WLQ3QXR,AHH4MZ2VJSW4UVZCZZGDQDGANT4A,1413329847000,0,False
5.0,Perfect sweatshirt,Soft and comfortable,B077QLDRCV,B077QLDRCV,AF4BMMYSFDHGRZ6KEIHQ4FRV3K3A,1575340342890,0,True
5.0,Love love love these So do the kids,Love love love these<br /><br />So do the kids.<br /><br />They look great and have had several people ask if they were yeezy shoes,B06VVTCY27,B06VVTCY27,AGFGEG3DMPVH7NNIN4MEIISGWUUQ,1503688677541,0,True
4.0,Worth it!,This product is worth every single penny you pay! Loved how it looked on me! It was nicely folded in a packet but it was wrinkly.,B07DFD4TFB,B07DFD4TFB,AEZMGWF7MCOBR5ZOKP4OTQ7DFZ4Q,1558753117217,0,True
5.0,Seriously Amazing Piece of Jewerly,Seriously Amazing Piece of Jewerly .. looks and feels like a real Tiffany but at the budget I can afford ... THANK YOU !!!!,B00HC155H8,B00HC155H8,AGKBYNQOCBAJLALULX647JJS3ISA,1414358244000,0,True
1.0,Cheaply made,It’s too cheap to wear,B09XWLCVPH,B09XWLCVPH,AEZ6WVW3XB5HAH6DSD2U62VFOENA,1660155497580,0,True
5.0,Five Stars,Love!,B013SPFGWA,B013SPFGWA,AGRPWXJZE3NKQSSG7LG57NM4FCVA,1457568439000,0,True
5.0,nice watch,very nice watch,B00XN7W85W,B00XN7W85W,AHDLW75GXNGKL5D5DYO3EXOCRTXQ,1484365448000,0,True
5.0,I can gladly recommend this item!,"I liked this shirt so much that I immediately ordered the second one after trying it on. It is loose, you can move freely, the material is soft, the color is good -- deep navy. Very happy with my purchase!",B07FLRXL8F,B07FLRXL8F,AHR223S6O7E7R7GXARCCZT5ZJ2MQ,1572471070156,0,True
5.0,My Favorite Watch,This watch is a perfect size. My wrist measures 5 1/2&#34;. The watch's inside diameter is 5 3/4&#34;. I gave the band a little squeeze so that the<br />silver trim on each end of the band touches each other to get my perfect fit. The band opens up to fit a 6 1/2&#34; wrist. The white dial face of the watch measures  11/16&#34; x<br />1/2&#34;. The silver trim around<br />the watch face measures  1 3/8&#34; x 3/4&#34;. The width of the band is 5/8&#34;. The style is so simple & classic. I just<br />love it. It's my go to watch. It's so easy to get on and off. Just a quick snap and<br />I'm out the door.,B00N9QMFU0,B00N9QMFU0,AEQQR6PXEZK3PZXTMOUOBYRV26PA,1429858679000,0,True
5.0,Love this scarf,Love this scarf! The feel of the knit is soft and the scarf hangs pretty loose. I would definitely recommend!,B0160726PS,B07GVVNDV1,AH426UFKAAHC7NOF7KIZ2OCIWOXQ,1523205060647,0,True
4.0,Sexy,"Fits a little tight due to type of material. Love the draw string neckline on one shoulder, it gives the dress a wow factor. Comfortable and good for vacations/packing.",B07DZZ5JVR,B097RFTKJP,AGMFM2OFFNCCJYTIA7NRRMX7RDFQ,1624992191904,0,True
3.0,"Cute, but....","It only helps me about 50% of the time I would say.<br />Some door hands are too think, also, what about knobs.<br /><br />The pointy part that's suppose to press buttons only does so for keypad with buttons extended out.<br />It won't help with digital screens.<br /><br />Oh well, some good,  I appreciate the thought.",B0892BY4NS,B0892BY4NS,AEV7XYO22GPXV7OIPTCR4L7ZGEFQ,1598732968773,0,True
3.0,Three Stars,General feeling of the seller did not write so good!,B012F9LJOO,B012F9LJOO,AFM55HKGPIFD27QSG6RGZL75BMLQ,1477502149000,0,True
5.0,Great for kids,My daughter loves these. Having to wear a brace it makes it so much easier for her to be able to put them on herself. She loves that they are comfortable and warm.,B07PTQSS9F,B07PTQSS9F,AEAAA7F5ITMWBNKXLUZCJGPYZXIA,1609092259092,0,True
3.0,Looks old instantly,It was super cute & flattering fit BUT it faded quite a bit with the first wash,B08Z3RZDP7,B08Z3RZDP7,AHU6IB4B5EKQTU26UDOQPLF6XBPA,1623123749289,0,True
5.0,Cute and Shapely.,"Nice fit and it doesn't have you feeling like it's too matronly.  However, I did order it a size larger than normal due to my extra large bust.  Very comfortable.  Good Quality.",B01HGTJ6BG,B01HGTJ6BG,AHFEXXBYJ7XM3GJNT4EFWNTVV5NQ,1483988878000,0,True
5.0,Five Stars,Given as a gift,B00UZI78SE,B00UZI78SE,AE5PSWSXO4WB4VXEHNSCOIHS6K6Q,1454375428000,0,True
5.0,Love my Sunclouds.,"These are my second pair, I lost my other pair. They look great, provide me the built in readers that I need and are a great price. Suncloud has been my preferred sunglasses for over 15 years. Love the styles, polarization and price.",B008O85366,B008O85366,AGQBZRIG55ONMAQAPCGNUZ32ACTQ,1538507296066,0,True
4.0,Four Stars,Very pretty,B01MG1XVJL,B01MG1XVJL,AHL6IDXQPDTHMEQUILWXEMCSYGSQ,1484417539000,0,True
5.0,Having a boil.,Nice.,B079ZH42PH,B079ZH42PH,AHCBAO7EJNT3WQCATKCMNEZ4PGRQ,1545354407190,0,True
